All_India_Rank,Percentile
858479,14.152238
859008,14.0993185
859344,14.065673
860174,13.9827253
860283,13.9717773
860488,13.9513032
860526,13.9475488
860593,13.9407698
860940,13.9060414
861732,13.8268927
862078,13.7922318
862145,13.7855861
863776,13.622486
863951,13.6048768
864244,13.5757265
865124,13.4876909
865348,13.4653591
865360,13.4641108
866084,13.3917368
866266,13.3735595
866273,13.3727934
867050,13.2951
867157,13.2843213
867446,13.255562
867508,13.2492927
868248,13.1752497
868439,13.156237
868627,13.137291
869069,13.0931785
869478,13.0523454
869521,13.0479781
869551,13.0449641
869735,13.0265792
870193,12.9806995
870385,12.9616358
870675,12.9325939
871002,12.8998864
871101,12.8899866
871145,12.8856007
871310,12.8691327
871431,12.8569974
871437,12.8563319
872173,12.7828288
872625,12.7376249
872689,12.7312103
872780,12.7221538
872878,12.7123015
872989,12.7012556
873412,12.6589704
873799,12.6202291
873845,12.6155626
874062,12.5938935
874272,12.5729619
874436,12.5564251
874711,12.5289804
874806,12.5194829
875132,12.4868567
875309,12.4692436
875623,12.4378188
875941,12.4059644
875969,12.4032303
876246,12.3754921
876260,12.3740555
876291,12.3709644
876670,12.3331218
876912,12.308947
876988,12.3012757
877316,12.2685272
877529,12.2472791
877546,12.2454371
877657,12.2344178
878189,12.1812415
878390,12.1610952
878475,12.1526619
878744,12.1258099
879061,12.0940172
879267,12.0733883
879338,12.0663488
879352,12.0649421
879604,12.0395741
879924,12.0076999
880285,11.9715803
880480,11.9521198
880753,11.9247903
881097,11.8903957
881204,11.8796568
881472,11.8529367
882495,11.7506828
882866,11.7134576
882957,11.7043301
883035,11.696601
883155,11.6845986
883608,11.6393585
883720,11.6280385
884095,11.5905731
884325,11.5674926
884774,11.5227687
885124,11.4877125
885385,11.4615768
885612,11.4388339
885729,11.4271385
885842,11.4159207
886379,11.3621446
886429,11.3572052
886660,11.3342021
886761,11.3239826
886825,11.3175519
886897,11.3104191
887466,11.2534387
888254,11.174786
888262,11.1739702
888540,11.1460918
888669,11.1331551
888970,11.1030787
889040,11.0960852
889200,11.0801192
889402,11.059952
889435,11.0565482
889580,11.0421505
890864,10.9137309
890867,10.9133746
890984,10.9016457
891123,10.8878058
891664,10.833647
891730,10.8271512
891765,10.8235438
891830,10.8171274
892410,10.759096
893029,10.697172
893344,10.6656949
893693,10.630854
893831,10.6169404
893999,10.6001794
894635,10.5365624
895360,10.4640981
895421,10.4579658
895508,10.4492116
896001,10.3999472
896380,10.3621819
896656,10.3345123
896978,10.3023106
897843,10.2157859
898703,10.1297974
898891,10.1109785
898939,10.1062263
899072,10.092905
899345,10.0655414
899425,10.0576127
899851,10.0148771
900110,9.9891207
900245,9.9755295
900705,9.9295952
900856,9.9144403
901195,9.8806001
901366,9.8635289
901809,9.8192751
901902,9.8098229
902516,9.7485488
902540,9.7461066
902818,9.7182775
903288,9.671338
904319,9.5681882
904573,9.5428359
904726,9.5274504
905207,9.4793684
905437,9.4564472
905528,9.4473743
905822,9.4178982
906641,9.3358606
906815,9.31859
907215,9.2786016
908071,9.1929884
908852,9.1149168
909181,9.0819762
910136,8.9865419
911077,8.8923417
911335,8.8666618
911454,8.8547775
911898,8.8102543
912035,8.7965543
912553,8.7448205
912644,8.7356406
912679,8.7321754
912851,8.7150551
913387,8.6614369
914186,8.581599
914227,8.5774085
914832,8.5168695
914955,8.5046026
915160,8.4840925
915688,8.4312932
916224,8.3776988
916749,8.3251534
918137,8.1864141
919658,8.0342296
919990,8.0010642
920871,7.9129941
922995,7.700487
923051,7.6950384
923891,7.6108973
924469,7.5532335
924758,7.5242354
925099,7.4901798
925127,7.487426
925594,7.4408099
925819,7.4182058
926305,7.3695009
926623,7.3378477
927057,7.2943884
927636,7.2365035
927707,7.2294279
927981,7.2018887
928180,7.1821003
928593,7.1407795
928766,7.1235611
929080,7.0921364
929195,7.0805186
929419,7.0582631
929510,7.0491225
929939,7.0061226
930597,6.9404028
930825,6.9176517
931237,6.8763393
931313,6.8688689
932081,6.7919244
932490,6.7510604
932635,6.7365529
933034,6.6967688
934486,6.5514754
935083,6.4917419
935272,6.4729223
935646,6.4355331
935773,6.4228334
937942,6.2058864
938888,6.1113127
938904,6.1096675
939502,6.0499837
939516,6.0485572
940196,5.9805541
940219,5.9782397
940463,5.953826
940957,5.9043378
943147,5.6854317
943419,5.6582057
943606,5.6395632
944045,5.5956404
944046,5.5955275
944852,5.5148158
945008,5.4992955
945302,5.4698721
945426,5.4575126
945504,5.4496792
945998,5.4002862
946818,5.318323
948039,5.1961784
949095,5.0906061
951024,4.897624
951969,4.8031584
953868,4.6133328
954074,4.5926385
955124,4.4877623
955419,4.4582487
957141,4.2859866
957649,4.2353499
957728,4.2273622
957772,4.2228525
958304,4.1697373
958363,4.1638033
958870,4.1130612
959088,4.0912465
960333,3.9668497
964144,3.5856701
964629,3.5371949
967504,3.2496539
967990,3.2010626
968784,3.1216937
969372,3.0629194
969605,3.0394706
973163,2.6838008
974385,2.5615627
975392,2.4609701
976087,2.3915471
978403,2.159782
981234,1.8766139
983356,1.6645058
987479,1.2521897
989760,1.0241986
